Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-11 00:00:00-05:00,79.00242823013737,79.07566606585098,77.80859935491812,78.0283203125,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.48241491455664,79.8861971774275,78.48241491455664,79.88131713867188,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,79.14646638646563,79.64206226832577,78.94139299918982,79.3124771118164,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,79.28074205409025,79.5834758359887,78.81932877309322,79.33201599121094,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.99073579487008,78.06249655600999,76.80763377011009,77.87939453125,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,78.12352254445804,79.23922588890161,78.12352254445804,79.00729370117188,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.76561853802258,79.25877069899306,77.68653387040675,78.19677734375,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.78661240166149,78.23338546122335,75.80422924127087,76.42677307128906,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.5718849062003,74.26130220691522,70.61147271463933,72.7964859008789,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.47275661756653,73.8584883476694,69.85465810606416,70.33071899414062,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.95228480958127,72.72322978192662,69.94496102791005,71.44639587402344,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.6266480385681,69.8229132439176,66.63937693156787,66.77609252929688,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.80644540928451,67.96992160706758,62.58916073887856,66.73703002929688,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.91471136137025,73.59235812262533,67.8014517718917,72.95027923583984,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.13679964482823,74.21736126537613,69.77408205154885,70.6334457397461,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.3716976220179,74.07088259331174,71.56360782149406,73.90975189208984,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.14707681846257,73.1309447201861,71.1436813125558,71.5123291015625,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.84636875873396,70.99965059099601,68.65838667513314,70.5626449584961,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.39086943076012,67.891778745758,64.20776743237882,64.98168182373047,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.65985530221245,69.93031714505682,65.76291379469815,69.6617660522461,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.72088248647277,68.65592000364474,66.37080337625297,67.24237060546875,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.48418114593812,65.91673340811819,60.54574031560485,60.601890563964844,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.6692065637222,68.33857136405585,61.75421759347645,67.86250305175781,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,59.06871295107479,63.250760699448115,58.59264842764423,59.1321907043457,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.42611694301823,62.891888998497805,58.20203721109101,61.73224639892578,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.53650156870961,61.03401230934632,57.88953880309825,60.221038818359375,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.39681203619841,61.72735264856324,59.22984211615834,59.75961685180664,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.34555354154379,61.48078853127973,55.66302538700606,55.965755462646484,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.682548409828094,55.785085099527265,51.90576357575057,54.77680206298828,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.70399244532302,60.47005412401825,57.20107281741846,60.27230453491211,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.21711134618228,63.048131625729106,59.642434650816064,59.94028091430664,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.18441933627372,63.15311083597369,60.1453566747094,63.094520568847656,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.705381831878746,62.46708505648667,60.31380720029881,60.482261657714844,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,61.21467734137119,62.38164741617556,60.88753218811531,62.208309173583984,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.40117741116761,64.08327096297982,61.52228611937403,62.081356048583984,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,60.17953511934614,60.721517437505554,58.380253658964016,58.814815521240234,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.675658169405146,59.84995199000976,57.83582954982698,59.796241760253906,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.27623480061793,59.984227868854106,58.341193264494066,58.936885833740234,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.25372143758113,64.23461993713697,60.882637396542634,64.07837677001953,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,66.11202982489807,66.3317581985608,63.23122783055456,63.336204528808594,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,64.14429070331326,65.2746415832686,63.77565040704055,64.95726776123047,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.59936737093659,65.93383260690958,64.62282305548054,65.426025390625,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.5041344059684,66.82003111944918,64.89867439905517,66.71016693115234,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.3580904383496,70.37221274590812,67.88202218547771,70.0792465209961,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.94401747001592,69.90347033670194,68.51189935345158,69.43961334228516,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,70.15983328844285,70.36002667763132,68.93182900909,69.99137878417969,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.50309246225864,70.05484231774635,67.59150302424005,69.04167175292969,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.85762034937672,68.76824307807982,67.58906919529811,67.60859680175781,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.44991612177466,67.68672841822581,64.80103815436347,65.518798828125,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.7980638561944,67.84540964059296,66.45383856769514,67.40596771240234,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.34981063071423,68.78533179058836,67.10567458176804,67.14473724365234,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.67450591421832,69.09293555644715,67.62567573134825,69.08316802978516,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.79753116039952,69.4664689575194,68.34588545943157,69.13200378417969,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.59828999949295,69.78139200580088,67.91864051999755,68.01140594482422,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.51286161051489,70.71889431804556,69.30778821840262,70.24526977539062,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.78966866783578,71.90537191595492,70.39661330517953,71.7271499633789,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.88394512637235,72.99667980012343,69.78629219532327,70.5724105834961,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.59681490413526,71.70030701240901,69.90102576963764,71.57091522216797,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,72.03478618500014,73.4849549959048,71.88830305704627,72.64512634277344,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.35310877045191,74.0318066291982,72.96493338060023,73.39461517333984,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,74.02692158528994,74.50298978712071,73.72175157140863,74.15386962890625,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.81973325248488,75.97272463908645,74.4892559206131,75.91886901855469,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.42192455051403,77.61285226988454,75.21139533691586,77.11347198486328,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.80380805053377,78.25913424305041,76.10981741150906,76.23221588134766,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.41336140988386,77.34359424091281,74.22487622353796,75.31177520751953,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.54310880297331,75.83563617764854,73.81361132813204,75.7744369506836,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.52475995984668,75.3729738066827,73.49048480350231,75.32646179199219,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.66306092203924,77.47823144448162,75.96538814950726,77.10124206542969,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,77.11836291471919,77.97270165866819,76.62387589302692,76.65570068359375,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.52229346955903,78.21751588540592,77.48312506253261,78.14653015136719,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,78.0069702799793,78.55286998102551,77.32398493150933,77.56388854980469,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.2995283455559,78.14653115094285,77.19671781258005,78.06330108642578,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,79.19180308748504,79.37295041647202,77.47822465900778,77.53453063964844,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.39009462586316,78.01921697367278,76.64345960743208,77.8723373413086,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.54433687830539,79.17713602646184,77.26527220505609,77.9066390991211,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,78.15141762423238,78.61653028355154,77.47088247749569,77.83073425292969,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.78421120832824,78.91027838792056,77.65201879695923,78.78787994384766,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.51862568963979,79.17713011614329,78.0730934251262,79.15264892578125,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.47575155127922,79.85274081734981,78.89802706179111,79.5883560180664,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.40968557705679,79.71078104201804,78.52596470973192,78.9029541015625,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,79.15509853035431,81.21139150075783,79.12572409044445,81.15019226074219,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.84419349889359,81.66426478323906,80.12694022158489,81.62998962402344,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,81.30684994688455,84.60425718011768,81.27502515302349,84.20768737792969,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,85.16484058666441,86.84659410563839,84.72175879234351,86.37413787841797,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.51000708625787,85.93840167400754,82.12446914556692,82.22727966308594,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.38638813798337,85.14035930712531,81.8160206736321,82.93718719482422,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.57857108792379,84.6213949172519,81.41455386948631,83.962890625,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,86.03631458384871,86.46226626095901,84.38638590293121,86.1880874633789,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.93962987129821,87.00082910497794,85.94575491398821,86.06815338134766,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,86.02409543554221,86.52348329567387,85.48798952774128,86.10243225097656,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.81479399133804,87.2847999521074,84.49166585428598,85.61038970947266,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,86.00695254702066,87.9947024246473,85.96044053264092,87.85027313232422,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,89.10606700578788,91.15746611731733,88.68256570120407,89.72540283203125,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,89.35086832621856,90.27865066718446,87.7645817278847,88.14157104492188,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,88.29826627421042,89.35089021174853,87.53205059572709,89.31172180175781,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,89.20646946633694,89.42923561732736,86.41822824423512,86.56755828857422,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.47450481479791,88.65809644708293,85.99225462358815,88.5626220703125,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,88.14646114765529,89.59076877978747,88.12688068345992,89.3019027709961,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,89.38025051543366,89.92859322735856,89.08404833307522,89.13300323486328,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,90.04854879854899,90.6899155356631,89.01795585388722,89.13300323486328,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.57486430759302,91.98979026741158,90.54303951132258,91.517333984375,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.89922354963142,92.68501966439916,91.12077104451159,91.2333755493164,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,92.21989589072791,93.39002486810152,92.13176511491676,93.35820007324219,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,94.25905442808289,94.31291005123292,92.70214954710659,93.75967407226562,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,93.35084408801927,93.98242424066873,92.73395862156438,93.92366790771484,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,95.24067556874715,97.87469244438368,93.2749568791991,93.4903793334961,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.8661661684943,95.23090557147155,91.92370389963644,95.03752136230469,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.92978817384788,97.18192870736412,94.48181892782257,95.69111633300781,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.5527944957383,95.3777587825139,93.90897750879368,94.51362609863281,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.96896795417304,95.12563409801203,93.8453435189889,94.32270050048828,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,94.41082872792178,96.44998372623337,94.06321382437861,96.3104476928711,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,97.10849471975084,97.18438117037114,94.72906826229672,94.98120880126953,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.68010097536472,95.93591035588942,94.59197767106569,95.24803161621094,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.97875484539409,95.0570916529425,90.09506076115224,90.91268157958984,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,89.09383903723446,91.03507675484884,87.28967952196953,90.68746185302734,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.75966429452825,92.92979311643006,91.5344553418621,92.8367691040039,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,92.40348333322433,92.58218775421167,91.30679056513918,91.31169128417969,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.79884347724102,93.2480445066697,91.76212543397192,93.06199645996094,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,92.22724634167407,94.29333309492665,91.8159892790026,94.18807220458984,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.74373377460071,104.20026533762936,98.726601929104,104.04849243164062,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.94810366829323,109.31406130814392,105.64700823879096,106.67025756835938,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.86119551875224,108.48420023790949,106.1316980327867,107.38261413574219,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,107.10110179301878,108.0949766806706,106.63108842423232,107.77184295654297,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,108.10722225391966,112.0313168599704,107.51236748923363,111.53192901611328,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,111.0488057313362,111.50985492003942,108.19178111215757,108.99616241455078,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,110.45532463640593,111.60794759634767,107.90484790989684,110.58039855957031,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.83732260370255,110.34005808663368,107.02934128975868,107.291748046875,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,108.39286424016206,111.1174654040283,108.19667661113664,110.85751342773438,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,112.25046525791491,113.832255149612,111.75753392268237,112.81941986083984,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.6428488020793,112.80960903665031,110.89184388684845,112.7188720703125,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.85187202757666,113.87639735250814,111.7918719626656,112.4245834350586,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,112.17443684345889,113.7905561283126,111.8360068368317,113.36138916015625,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.77340284830474,114.93092792494456,113.40800017580699,113.5036392211914,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,113.54531645812128,116.13748670994218,113.5281479834284,116.02222442626953,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.990920571333,122.48916620019696,116.97866165074525,122.00114440917969,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,126.24622310373223,126.33206549237084,121.57689111102098,123.46031951904297,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,122.32240518358724,122.795713273252,120.7087330915443,122.44747161865234,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.77666513429571,124.57368954528305,122.70006549140442,124.11264038085938,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,124.72084202176268,125.05681728990781,121.47388189279762,122.62895965576172,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.61235596962551,124.0341661239967,122.20469059258524,122.43031311035156,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,125.15000820997899,128.50486628161005,123.60010039299898,126.58219146728516,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,130.2313311986711,132.23248395141667,128.04380992583913,131.62428283691406,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.96933417268264,135.35190528504268,124.5810443793888,128.89723205566406,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,124.49275958938172,126.38599185840764,118.20484672320086,118.57760620117188,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.78304966844087,121.34390706731087,108.77789905089298,118.65609741210938,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.77960161681688,116.7236060887251,110.53379448545611,110.67112731933594,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,115.02657916039342,116.87076855960876,113.06467267796376,115.08543395996094,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,118.06751177778267,118.20484460847706,110.35722007015494,111.32836151123047,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,112.38780972108361,113.03524243636639,107.90485382080078,109.86676025390625,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,112.53494844577153,113.7219008790146,110.65152016248065,113.16275787353516,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,116.07619288140913,116.56666947688461,111.44609262266785,113.3393325805664,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,113.03523097493968,113.79056158210227,109.9059881365268,109.99427032470703,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.63018660681938,110.06294635863735,106.63942177646629,108.23837280273438,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,108.29722912156603,108.76808244189398,104.06931596117272,104.8050308227539,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.54884816091256,108.09123522339651,101.13627316166,107.98332977294922,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,110.53379842916861,110.71037029103942,107.08084672201299,109.68036651611328,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,109.49399346649021,109.97465841519107,104.73636469437446,105.07970428466797,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,103.16684971657297,108.15009393630224,103.00008946314499,106.15876007080078,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,106.3647576950787,110.2983821936165,105.619231154081,110.14142608642578,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.81942113333699,113.12351420753646,110.63189236904188,112.77037048339844,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,112.3681914667656,113.1137105063351,111.40685404279162,111.91694641113281,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.62265735634797,115.02656590866613,111.45589712073223,113.60417938232422,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,115.39932225021597,115.47780029450692,113.62379953158322,114.56551361083984,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.73980361029373,113.17257078351136,110.08256677754144,110.86732482910156,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.7403714352651,114.42818083906099,111.38722771983754,114.28103637695312,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,113.49626816350977,113.9082741442872,110.11198303707066,111.00465393066406,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,112.43684688424034,113.34913356553223,111.95617447726845,112.8880844116211,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,114.03580068626725,114.18294515171037,112.40741490776594,112.78018188476562,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,113.08428265959142,114.77152334554263,112.7311389121096,114.74209594726562,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.77323786717548,122.79572090578718,117.00809557466957,122.03057861328125,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.88399940621086,123.00171648001064,117.37104742129834,118.79342651367188,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,118.69533799243243,120.68667180427431,117.34162526166321,118.88172149658203,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,116.45876341018815,118.89152311977435,115.89962039367143,118.41085815429688,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.9700081838439,119.23486975069473,116.54705247475036,116.7530517578125,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,117.67513179568083,118.12636931905806,113.45703799850507,113.77094268798828,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.9867586598934,116.71381483805845,113.42761563617128,115.27181243896484,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,114.44780207217933,116.44894739378337,114.23199118199479,114.64399719238281,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,115.21293583991444,115.79170204676309,112.40740944243178,113.54531860351562,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,114.17313935337643,114.33009545361583,112.10332755696187,112.8488540649414,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.8384732690311,114.33009522475288,110.729991394526,112.8586654663086,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,113.29028409967026,115.04619124323061,112.35838154402963,114.37914276123047,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.8586610256345,113.23142052217165,108.98389165707866,109.08198547363281,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,110.22971845764167,114.70286284462631,110.06295071866217,113.12352752685547,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.94465398588561,109.85694071091177,105.66827407102343,106.78656005859375,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,107.03180832689571,108.57190461018514,105.27590113393475,106.69828033447266,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,107.57132169941669,109.36646020389287,106.6590350072069,108.33646392822266,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.96598944317134,113.38836848529213,110.21008244577409,112.76055908203125,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,115.70341674165054,117.34161412906613,114.64399306698877,116.76284790039062,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,116.26662169303724,117.13134708196516,114.11462552993255,116.63020324707031,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,118.40878137934494,119.87292105823936,114.03601195375855,114.30132293701172,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,113.54469576057517,115.54928607567722,112.1493333885073,113.95740509033203,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,115.15623293343363,117.55388294687123,114.41924878034209,117.41631317138672,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,117.54407024334674,118.43827384754836,116.51228935689232,117.14118194580078,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,117.36717647096918,117.5931807290894,115.8244233943172,117.19029998779297,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.85620933060699,118.89028535967843,116.09957554073588,118.21226501464844,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,117.47528108923788,118.57583933140884,116.89551630353075,117.31805419921875,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,116.55157218200627,117.74057222338868,115.95215788470752,115.98163604736328,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,115.54929665979157,116.99378694324392,114.78283426375347,116.5810775756836,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,116.58105381978913,116.70879502743504,115.25448398181021,115.3036117553711,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,115.1464105273026,115.57877698590673,111.77593585397989,111.87419891357422,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.93315952676807,113.83948681842666,110.63606018827136,113.1712875366211,113874200,0.0,0.0
